ticket_id,customer_id,product_id,initial_employee_id,status
TCK_000484,CUST_06564,PROD_005,EMP_013,open
TCK_000485,CUST_00846,PROD_006,EMP_052,closed
TCK_000486,CUST_03827,PROD_012,EMP_071,closed
TCK_000487,CUST_06804,PROD_012,EMP_025,closed
TCK_000488,CUST_03386,PROD_012,EMP_098,closed
TCK_000489,CUST_07264,PROD_010,EMP_048,closed
TCK_000490,CUST_04798,PROD_012,EMP_057,closed
TCK_000491,CUST_08022,PROD_005,EMP_084,open
TCK_000492,CUST_01400,PROD_002,EMP_014,closed
TCK_000493,CUST_00135,PROD_012,EMP_043,closed
TCK_000494,CUST_06214,PROD_005,EMP_065,open
TCK_000495,CUST_03091,PROD_008,EMP_012,open
TCK_000496,CUST_03040,PROD_011,EMP_025,closed
TCK_000497,CUST_05997,PROD_006,EMP_062,closed
TCK_000498,CUST_04199,PROD_004,EMP_018,open
TCK_000499,CUST_02048,PROD_004,EMP_063,closed
TCK_000500,CUST_05696,PROD_012,EMP_075,closed
TCK_000501,CUST_00028,PROD_009,EMP_092,closed
TCK_000502,CUST_01937,PROD_011,EMP_091,closed
TCK_000503,CUST_04433,PROD_007,EMP_084,closed
TCK_000504,CUST_02159,PROD_002,EMP_022,closed
TCK_000505,CUST_04099,PROD_007,EMP_061,closed
TCK_000506,CUST_03261,PROD_010,EMP_095,closed
TCK_000507,CUST_03054,PROD_011,EMP_010,closed
TCK_000508,CUST_05623,PROD_001,EMP_031,closed
TCK_000509,CUST_07101,PROD_005,EMP_014,closed
TCK_000510,CUST_00414,PROD_013,EMP_019,closed
TCK_000511,CUST_06653,PROD_005,EMP_078,closed
TCK_000512,CUST_02383,PROD_002,EMP_089,closed
TCK_000513,CUST_05196,PROD_001,EMP_021,closed
TCK_000514,CUST_02920,PROD_004,EMP_039,closed
TCK_000515,CUST_07472,PROD_007,EMP_025,closed
TCK_000516,CUST_03362,PROD_003,EMP_088,closed
TCK_000517,CUST_05197,PROD_006,EMP_061,closed
TCK_000518,CUST_07494,PROD_012,EMP_037,closed
TCK_000519,CUST_04925,PROD_007,EMP_089,closed
TCK_000520,CUST_04277,PROD_007,EMP_051,closed
TCK_000521,CUST_07164,PROD_008,EMP_016,closed
TCK_000522,CUST_01207,PROD_002,EMP_018,closed
TCK_000523,CUST_05870,PROD_003,EMP_054,closed
TCK_000524,CUST_07429,PROD_010,EMP_084,closed
TCK_000525,CUST_05145,PROD_013,EMP_038,closed
TCK_000526,CUST_01786,PROD_006,EMP_086,closed
TCK_000527,CUST_01931,PROD_006,EMP_017,closed
TCK_000528,CUST_01802,PROD_006,EMP_101,closed
TCK_000529,CUST_07912,PROD_007,EMP_085,closed
TCK_000530,CUST_00456,PROD_013,EMP_062,closed
TCK_000531,CUST_04418,PROD_005,EMP_054,open
TCK_000532,CUST_00764,PROD_006,EMP_044,open
TCK_000533,CUST_06638,PROD_004,EMP_013,closed
TCK_000534,CUST_03553,PROD_009,EMP_027,closed
TCK_000535,CUST_02736,PROD_006,EMP_050,closed
TCK_000536,CUST_00490,PROD_007,EMP_069,open
TCK_000537,CUST_03992,PROD_011,EMP_094,closed
TCK_000538,CUST_07928,PROD_010,EMP_063,closed
TCK_000539,CUST_06655,PROD_001,EMP_080,closed
TCK_000540,CUST_03576,PROD_002,EMP_047,closed
TCK_000541,CUST_05273,PROD_007,EMP_081,open
TCK_000542,CUST_03212,PROD_010,EMP_016,closed
TCK_000543,CUST_03770,PROD_002,EMP_029,closed
TCK_000544,CUST_00496,PROD_003,EMP_058,closed
TCK_000545,CUST_07339,PROD_010,EMP_077,open
TCK_000546,CUST_05885,PROD_012,EMP_057,closed
TCK_000547,CUST_05575,PROD_013,EMP_035,closed
TCK_000548,CUST_06576,PROD_009,EMP_100,closed
TCK_000549,CUST_06992,PROD_010,EMP_032,open
TCK_000550,CUST_05125,PROD_003,EMP_077,closed
TCK_000551,CUST_07994,PROD_010,EMP_088,closed
TCK_000552,CUST_01250,PROD_005,EMP_028,closed
TCK_000553,CUST_06184,PROD_011,EMP_058,closed
TCK_000554,CUST_03205,PROD_008,EMP_090,closed
TCK_000555,CUST_03612,PROD_005,EMP_017,closed
TCK_000556,CUST_02528,PROD_012,EMP_102,closed
TCK_000557,CUST_01025,PROD_009,EMP_015,closed
TCK_000558,CUST_06244,PROD_006,EMP_051,closed
TCK_000559,CUST_06207,PROD_012,EMP_060,closed
TCK_000560,CUST_03727,PROD_003,EMP_062,closed
TCK_000561,CUST_04806,PROD_012,EMP_006,closed
TCK_000562,CUST_03517,PROD_008,EMP_011,closed
TCK_000563,CUST_06892,PROD_002,EMP_076,open
TCK_000564,CUST_07776,PROD_010,EMP_010,closed
TCK_000565,CUST_05468,PROD_002,EMP_102,closed
TCK_000566,CUST_03542,PROD_011,EMP_002,closed
TCK_000567,CUST_01182,PROD_007,EMP_053,closed
TCK_000568,CUST_02779,PROD_001,EMP_086,closed
TCK_000569,CUST_01296,PROD_006,EMP_079,open
TCK_000570,CUST_07242,PROD_002,EMP_063,closed
TCK_000571,CUST_07999,PROD_009,EMP_022,open
TCK_000572,CUST_07669,PROD_006,EMP_016,closed
TCK_000573,CUST_05791,PROD_010,EMP_092,closed
TCK_000574,CUST_07045,PROD_003,EMP_026,closed
TCK_000575,CUST_01655,PROD_003,EMP_037,closed
TCK_000576,CUST_00224,PROD_005,EMP_025,closed
TCK_000577,CUST_06719,PROD_003,EMP_086,closed
TCK_000578,CUST_02778,PROD_003,EMP_083,closed
TCK_000579,CUST_07756,PROD_007,EMP_098,closed
TCK_000580,CUST_03019,PROD_001,EMP_090,closed
TCK_000581,CUST_06137,PROD_004,EMP_049,closed
TCK_000582,CUST_02271,PROD_004,EMP_094,closed
TCK_000583,CUST_02919,PROD_008,EMP_038,closed
TCK_000584,CUST_01156,PROD_007,EMP_088,closed
TCK_000585,CUST_02223,PROD_002,EMP_081,closed
TCK_000586,CUST_02843,PROD_008,EMP_083,open
TCK_000587,CUST_04419,PROD_013,EMP_023,open
TCK_000588,CUST_02803,PROD_004,EMP_027,closed
TCK_000589,CUST_06186,PROD_004,EMP_037,open
TCK_000590,CUST_02189,PROD_002,EMP_006,closed
TCK_000591,CUST_06340,PROD_001,EMP_012,closed
TCK_000592,CUST_06535,PROD_007,EMP_044,closed
TCK_000593,CUST_03347,PROD_007,EMP_056,closed
TCK_000594,CUST_07010,PROD_005,EMP_100,closed
TCK_000595,CUST_02692,PROD_005,EMP_095,open
TCK_000596,CUST_00906,PROD_012,EMP_063,closed
TCK_000597,CUST_05347,PROD_003,EMP_089,closed
TCK_000598,CUST_07887,PROD_009,EMP_080,closed
TCK_000599,CUST_03861,PROD_008,EMP_058,closed
TCK_000600,CUST_00474,PROD_013,EMP_007,closed
TCK_000601,CUST_03074,PROD_006,EMP_070,closed
TCK_000602,CUST_06618,PROD_002,EMP_074,open
TCK_000603,CUST_07989,PROD_005,EMP_009,open
TCK_000604,CUST_06998,PROD_002,EMP_010,closed
TCK_000605,CUST_05929,PROD_004,EMP_029,closed
TCK_000606,CUST_04920,PROD_005,EMP_036,closed
TCK_000607,CUST_04473,PROD_013,EMP_090,closed
TCK_000608,CUST_06398,PROD_012,EMP_073,closed
TCK_000609,CUST_04928,PROD_012,EMP_038,open
TCK_000610,CUST_07718,PROD_012,EMP_033,closed
TCK_000611,CUST_00250,PROD_009,EMP_094,closed
TCK_000612,CUST_08001,PROD_001,EMP_039,closed
TCK_000613,CUST_00047,PROD_003,EMP_014,closed
TCK_000614,CUST_05060,PROD_009,EMP_053,closed
TCK_000615,CUST_07033,PROD_012,EMP_051,closed
TCK_000616,CUST_04455,PROD_012,EMP_096,open
TCK_000617,CUST_06311,PROD_006,EMP_094,closed
TCK_000618,CUST_03556,PROD_011,EMP_001,open
TCK_000619,CUST_02490,PROD_004,EMP_077,closed
TCK_000620,CUST_02764,PROD_010,EMP_036,open
TCK_000621,CUST_06180,PROD_002,EMP_081,closed
TCK_000622,CUST_05638,PROD_011,EMP_054,closed
TCK_000623,CUST_00540,PROD_008,EMP_004,closed
TCK_000624,CUST_00382,PROD_011,EMP_078,closed
TCK_000625,CUST_00989,PROD_013,EMP_018,closed
TCK_000626,CUST_05905,PROD_002,EMP_014,closed
TCK_000627,CUST_07428,PROD_011,EMP_050,closed
TCK_000628,CUST_04292,PROD_002,EMP_050,closed
TCK_000629,CUST_03870,PROD_011,EMP_012,closed
TCK_000630,CUST_06842,PROD_003,EMP_082,closed
TCK_000631,CUST_07285,PROD_001,EMP_040,closed
TCK_000632,CUST_02421,PROD_003,EMP_094,closed
TCK_000633,CUST_04547,PROD_009,EMP_012,closed
TCK_000634,CUST_03832,PROD_002,EMP_066,closed
TCK_000635,CUST_07583,PROD_013,EMP_021,closed
TCK_000636,CUST_04723,PROD_009,EMP_003,closed
TCK_000637,CUST_03789,PROD_001,EMP_069,closed
TCK_000638,CUST_00823,PROD_003,EMP_034,closed
TCK_000639,CUST_06275,PROD_001,EMP_044,closed
TCK_000640,CUST_02411,PROD_005,EMP_005,closed
TCK_000641,CUST_00553,PROD_011,EMP_015,closed
TCK_000642,CUST_06249,PROD_002,EMP_076,open
TCK_000643,CUST_03637,PROD_003,EMP_060,closed
TCK_000644,CUST_01464,PROD_005,EMP_044,closed
TCK_000645,CUST_00185,PROD_013,EMP_070,closed
TCK_000646,CUST_04081,PROD_003,EMP_007,closed
TCK_000647,CUST_05388,PROD_001,EMP_035,closed
TCK_000648,CUST_02146,PROD_012,EMP_083,closed
TCK_000649,CUST_06160,PROD_003,EMP_025,closed
TCK_000650,CUST_05557,PROD_011,EMP_027,open
TCK_000651,CUST_05779,PROD_010,EMP_041,closed
TCK_000652,CUST_04917,PROD_009,EMP_021,closed
TCK_000653,CUST_05556,PROD_005,EMP_049,closed
TCK_000654,CUST_04699,PROD_006,EMP_003,closed
TCK_000655,CUST_05404,PROD_004,EMP_051,open
TCK_000656,CUST_04922,PROD_010,EMP_057,closed
TCK_000657,CUST_05583,PROD_002,EMP_099,closed
TCK_000658,CUST_01643,PROD_004,EMP_054,closed
TCK_000659,CUST_05976,PROD_012,EMP_023,closed
TCK_000660,CUST_07338,PROD_012,EMP_026,closed
TCK_000661,CUST_05856,PROD_008,EMP_063,open
TCK_000662,CUST_00973,PROD_006,EMP_009,closed
TCK_000663,CUST_00334,PROD_003,EMP_065,closed
TCK_000664,CUST_04554,PROD_008,EMP_057,closed
TCK_000665,CUST_01510,PROD_002,EMP_034,closed
TCK_000666,CUST_04741,PROD_013,EMP_065,closed
TCK_000667,CUST_00210,PROD_005,EMP_067,closed
TCK_000668,CUST_02017,PROD_001,EMP_044,closed
TCK_000669,CUST_04955,PROD_006,EMP_013,closed
TCK_000670,CUST_05353,PROD_013,EMP_076,closed
TCK_000671,CUST_01373,PROD_011,EMP_093,open
TCK_000672,CUST_06657,PROD_010,EMP_086,closed
TCK_000673,CUST_01844,PROD_012,EMP_018,closed
TCK_000674,CUST_03408,PROD_001,EMP_009,closed
TCK_000675,CUST_05208,PROD_011,EMP_096,closed
TCK_000676,CUST_00857,PROD_012,EMP_050,closed
TCK_000677,CUST_00461,PROD_010,EMP_055,closed
TCK_000678,CUST_00562,PROD_008,EMP_001,closed
TCK_000679,CUST_00138,PROD_002,EMP_031,closed
TCK_000680,CUST_00377,PROD_008,EMP_055,closed
TCK_000681,CUST_06678,PROD_004,EMP_032,open
TCK_000682,CUST_00754,PROD_011,EMP_078,closed
TCK_000683,CUST_02485,PROD_011,EMP_007,closed
TCK_000684,CUST_05276,PROD_013,EMP_075,closed
TCK_000685,CUST_07109,PROD_004,EMP_048,closed
TCK_000686,CUST_02406,PROD_009,EMP_015,open
TCK_000687,CUST_01917,PROD_003,EMP_018,closed
TCK_000688,CUST_07981,PROD_002,EMP_022,closed
TCK_000689,CUST_04881,PROD_006,EMP_034,closed
TCK_000690,CUST_07624,PROD_005,EMP_013,closed
TCK_000691,CUST_06908,PROD_009,EMP_057,open
TCK_000692,CUST_00752,PROD_009,EMP_034,open
TCK_000693,CUST_05063,PROD_003,EMP_082,closed
TCK_000694,CUST_07075,PROD_012,EMP_006,closed
TCK_000695,CUST_02204,PROD_002,EMP_022,closed
TCK_000696,CUST_05778,PROD_009,EMP_076,closed
TCK_000697,CUST_01029,PROD_003,EMP_011,closed
TCK_000698,CUST_05673,PROD_010,EMP_041,closed
TCK_000699,CUST_07243,PROD_004,EMP_009,closed
TCK_000700,CUST_04978,PROD_007,EMP_069,closed
TCK_000701,CUST_05951,PROD_008,EMP_060,closed
TCK_000702,CUST_02953,PROD_007,EMP_031,open
TCK_000703,CUST_06645,PROD_005,EMP_093,open
TCK_000704,CUST_00052,PROD_013,EMP_075,closed
TCK_000705,CUST_01065,PROD_009,EMP_027,closed
TCK_000706,CUST_00148,PROD_012,EMP_056,closed
TCK_000707,CUST_07690,PROD_001,EMP_038,closed
TCK_000708,CUST_07089,PROD_003,EMP_046,closed
TCK_000709,CUST_05438,PROD_008,EMP_003,closed
TCK_000710,CUST_03630,PROD_003,EMP_001,closed
TCK_000711,CUST_04359,PROD_006,EMP_101,closed
TCK_000712,CUST_00880,PROD_009,EMP_026,closed
TCK_000713,CUST_02105,PROD_008,EMP_074,closed
TCK_000714,CUST_04348,PROD_010,EMP_003,closed
TCK_000715,CUST_04616,PROD_001,EMP_071,closed
TCK_000716,CUST_06995,PROD_002,EMP_052,closed
TCK_000717,CUST_03284,PROD_005,EMP_001,closed
TCK_000718,CUST_02787,PROD_007,EMP_053,open
TCK_000719,CUST_05219,PROD_012,EMP_061,closed
TCK_000720,CUST_01269,PROD_007,EMP_050,open
TCK_000721,CUST_03738,PROD_001,EMP_076,closed
TCK_000722,CUST_06758,PROD_013,EMP_096,closed
TCK_000723,CUST_03545,PROD_009,EMP_085,closed
TCK_000724,CUST_01669,PROD_008,EMP_099,closed
TCK_000725,CUST_04082,PROD_002,EMP_056,closed
TCK_000726,CUST_00856,PROD_005,EMP_058,closed
TCK_000727,CUST_02194,PROD_009,EMP_070,open
TCK_000728,CUST_00626,PROD_012,EMP_035,open
TCK_000729,CUST_03915,PROD_012,EMP_060,closed
TCK_000730,CUST_04675,PROD_012,EMP_031,closed
TCK_000731,CUST_06209,PROD_012,EMP_059,closed
TCK_000732,CUST_04347,PROD_012,EMP_059,open
TCK_000733,CUST_03639,PROD_012,EMP_041,closed
TCK_000734,CUST_04850,PROD_008,EMP_063,closed
TCK_000735,CUST_02969,PROD_013,EMP_088,closed
TCK_000736,CUST_00591,PROD_001,EMP_006,closed
TCK_000737,CUST_04632,PROD_004,EMP_094,closed
TCK_000738,CUST_02792,PROD_002,EMP_023,closed
TCK_000739,CUST_01535,PROD_012,EMP_050,closed
TCK_000740,CUST_02852,PROD_008,EMP_017,closed
TCK_000741,CUST_06221,PROD_003,EMP_100,closed
TCK_000742,CUST_07645,PROD_011,EMP_010,closed
TCK_000743,CUST_06880,PROD_002,EMP_033,open
TCK_000744,CUST_02871,PROD_012,EMP_012,closed
TCK_000745,CUST_00954,PROD_007,EMP_093,open
TCK_000746,CUST_04063,PROD_012,EMP_055,closed
TCK_000747,CUST_01786,PROD_012,EMP_045,open
TCK_000748,CUST_01223,PROD_007,EMP_024,closed
TCK_000749,CUST_02670,PROD_013,EMP_014,closed
TCK_000750,CUST_00754,PROD_005,EMP_060,closed
TCK_000751,CUST_02988,PROD_003,EMP_057,closed
TCK_000752,CUST_02178,PROD_013,EMP_044,closed
TCK_000753,CUST_03686,PROD_008,EMP_069,closed
TCK_000754,CUST_07194,PROD_009,EMP_022,open
TCK_000755,CUST_02304,PROD_004,EMP_069,open
TCK_000756,CUST_05921,PROD_002,EMP_016,closed
TCK_000757,CUST_03937,PROD_001,EMP_075,open
TCK_000758,CUST_05450,PROD_011,EMP_004,closed
TCK_000759,CUST_00293,PROD_010,EMP_098,closed
TCK_000760,CUST_03921,PROD_012,EMP_079,closed
TCK_000761,CUST_00030,PROD_002,EMP_039,closed
TCK_000762,CUST_06369,PROD_009,EMP_036,closed
TCK_000763,CUST_05138,PROD_003,EMP_058,closed
TCK_000764,CUST_04129,PROD_010,EMP_088,open
TCK_000765,CUST_02730,PROD_002,EMP_067,closed
TCK_000766,CUST_00654,PROD_008,EMP_061,closed
TCK_000767,CUST_06438,PROD_002,EMP_064,open
TCK_000768,CUST_03827,PROD_004,EMP_017,closed
TCK_000769,CUST_01295,PROD_010,EMP_084,closed
TCK_000770,CUST_01856,PROD_007,EMP_051,open
TCK_000771,CUST_07919,PROD_009,EMP_069,closed
TCK_000772,CUST_03758,PROD_008,EMP_070,closed
TCK_000773,CUST_05733,PROD_004,EMP_057,closed
TCK_000774,CUST_00667,PROD_013,EMP_082,closed
TCK_000775,CUST_07116,PROD_008,EMP_060,open
TCK_000776,CUST_03642,PROD_012,EMP_053,closed
TCK_000777,CUST_03966,PROD_009,EMP_092,closed
TCK_000778,CUST_07130,PROD_012,EMP_093,closed
TCK_000779,CUST_05673,PROD_006,EMP_095,closed
TCK_000780,CUST_06922,PROD_001,EMP_011,closed
TCK_000781,CUST_02037,PROD_004,EMP_022,open
TCK_000782,CUST_06068,PROD_010,EMP_042,closed
TCK_000783,CUST_04682,PROD_002,EMP_043,closed
TCK_000784,CUST_06686,PROD_009,EMP_064,closed
TCK_000785,CUST_04214,PROD_001,EMP_055,closed
TCK_000786,CUST_03767,PROD_011,EMP_094,closed
TCK_000787,CUST_06072,PROD_009,EMP_025,closed
TCK_000788,CUST_05392,PROD_004,EMP_100,closed
TCK_000789,CUST_00730,PROD_003,EMP_056,closed
TCK_000790,CUST_02672,PROD_002,EMP_028,open
TCK_000791,CUST_06873,PROD_012,EMP_039,closed
TCK_000792,CUST_04772,PROD_013,EMP_066,closed
TCK_000793,CUST_04963,PROD_003,EMP_039,closed
TCK_000794,CUST_06024,PROD_001,EMP_008,open
TCK_000795,CUST_06140,PROD_006,EMP_092,closed
TCK_000796,CUST_06271,PROD_002,EMP_092,closed
TCK_000797,CUST_00478,PROD_001,EMP_004,closed
TCK_000798,CUST_00045,PROD_002,EMP_026,closed
TCK_000799,CUST_00766,PROD_008,EMP_062,open
TCK_000800,CUST_01737,PROD_003,EMP_069,closed
TCK_000801,CUST_01748,PROD_001,EMP_042,closed
TCK_000802,CUST_06606,PROD_008,EMP_055,closed
TCK_000803,CUST_01367,PROD_013,EMP_086,closed
TCK_000804,CUST_02276,PROD_012,EMP_078,closed
TCK_000805,CUST_02225,PROD_008,EMP_048,closed
TCK_000806,CUST_01255,PROD_004,EMP_032,closed
TCK_000807,CUST_06860,PROD_003,EMP_070,closed
TCK_000808,CUST_00588,PROD_010,EMP_017,closed
TCK_000809,CUST_05615,PROD_013,EMP_060,closed
TCK_000810,CUST_03432,PROD_012,EMP_067,closed
TCK_000811,CUST_00310,PROD_007,EMP_019,closed
TCK_000812,CUST_00947,PROD_009,EMP_032,closed
TCK_000813,CUST_01921,PROD_012,EMP_059,closed
TCK_000814,CUST_00367,PROD_011,EMP_037,closed
TCK_000815,CUST_04252,PROD_006,EMP_080,closed
TCK_000816,CUST_06548,PROD_009,EMP_034,closed
TCK_000817,CUST_03275,PROD_003,EMP_101,closed
TCK_000818,CUST_07055,PROD_011,EMP_081,closed
TCK_000819,CUST_01225,PROD_013,EMP_060,closed
TCK_000820,CUST_04820,PROD_009,EMP_030,closed
TCK_000821,CUST_07888,PROD_006,EMP_007,closed
TCK_000822,CUST_06214,PROD_006,EMP_092,open
TCK_000823,CUST_02115,PROD_007,EMP_029,closed
TCK_000824,CUST_04734,PROD_001,EMP_007,closed
TCK_000825,CUST_02713,PROD_012,EMP_013,open
TCK_000826,CUST_01098,PROD_004,EMP_020,closed
TCK_000827,CUST_03628,PROD_008,EMP_035,open
TCK_000828,CUST_06907,PROD_011,EMP_036,open
TCK_000829,CUST_03352,PROD_006,EMP_035,open
TCK_000830,CUST_07499,PROD_005,EMP_055,open
TCK_000831,CUST_07791,PROD_002,EMP_097,closed
TCK_000832,CUST_00056,PROD_006,EMP_005,closed
TCK_000833,CUST_05462,PROD_005,EMP_027,closed
TCK_000834,CUST_05877,PROD_010,EMP_002,closed
TCK_000835,CUST_03113,PROD_005,EMP_054,closed
TCK_000836,CUST_07885,PROD_005,EMP_087,closed
TCK_000837,CUST_07967,PROD_003,EMP_060,closed
TCK_000838,CUST_04989,PROD_003,EMP_099,closed
TCK_000839,CUST_02200,PROD_006,EMP_040,closed
TCK_000840,CUST_03032,PROD_009,EMP_047,closed
TCK_000841,CUST_04568,PROD_009,EMP_088,closed
TCK_000842,CUST_02394,PROD_009,EMP_081,open
TCK_000843,CUST_06296,PROD_003,EMP_020,closed
TCK_000844,CUST_06649,PROD_006,EMP_069,closed
TCK_000845,CUST_02000,PROD_011,EMP_094,closed
TCK_000846,CUST_06069,PROD_013,EMP_059,closed
TCK_000847,CUST_00652,PROD_006,EMP_037,closed
TCK_000848,CUST_07636,PROD_009,EMP_026,closed
TCK_000849,CUST_00271,PROD_003,EMP_053,closed
TCK_000850,CUST_04013,PROD_009,EMP_079,closed
TCK_000851,CUST_00488,PROD_002,EMP_059,closed
TCK_000852,CUST_03606,PROD_005,EMP_081,closed
TCK_000853,CUST_05142,PROD_010,EMP_061,closed
TCK_000854,CUST_03973,PROD_006,EMP_059,closed
TCK_000855,CUST_04580,PROD_009,EMP_065,open
TCK_000856,CUST_07400,PROD_005,EMP_059,closed
TCK_000857,CUST_03153,PROD_004,EMP_093,closed
TCK_000858,CUST_05793,PROD_006,EMP_080,closed
TCK_000859,CUST_00656,PROD_012,EMP_090,closed
TCK_000860,CUST_04293,PROD_001,EMP_008,closed
TCK_000861,CUST_07351,PROD_004,EMP_038,closed
TCK_000862,CUST_01836,PROD_009,EMP_055,closed
TCK_000863,CUST_06086,PROD_013,EMP_097,closed
TCK_000864,CUST_05784,PROD_012,EMP_095,closed
TCK_000865,CUST_03322,PROD_008,EMP_074,open
TCK_000866,CUST_03387,PROD_010,EMP_098,closed
TCK_000867,CUST_04588,PROD_003,EMP_005,open
TCK_000868,CUST_03633,PROD_013,EMP_082,closed
TCK_000869,CUST_06446,PROD_003,EMP_100,closed
TCK_000870,CUST_03467,PROD_006,EMP_097,closed
TCK_000871,CUST_03323,PROD_012,EMP_046,closed
TCK_000872,CUST_05493,PROD_012,EMP_018,closed
TCK_000873,CUST_02242,PROD_009,EMP_090,closed
TCK_000874,CUST_02573,PROD_013,EMP_038,closed
TCK_000875,CUST_04459,PROD_011,EMP_081,closed
TCK_000876,CUST_06916,PROD_001,EMP_057,closed
TCK_000877,CUST_01857,PROD_001,EMP_003,closed
TCK_000878,CUST_05360,PROD_012,EMP_091,closed
TCK_000879,CUST_07396,PROD_011,EMP_066,closed
TCK_000880,CUST_05776,PROD_004,EMP_023,open
TCK_000881,CUST_00102,PROD_005,EMP_086,open
TCK_000882,CUST_03263,PROD_009,EMP_085,closed
TCK_000883,CUST_06489,PROD_013,EMP_024,closed
TCK_000884,CUST_02487,PROD_008,EMP_038,closed
TCK_000885,CUST_04226,PROD_006,EMP_068,closed
TCK_000886,CUST_03612,PROD_007,EMP_092,closed
TCK_000887,CUST_02246,PROD_002,EMP_063,closed
TCK_000888,CUST_06809,PROD_003,EMP_071,closed
TCK_000889,CUST_05224,PROD_008,EMP_010,closed
TCK_000890,CUST_02735,PROD_005,EMP_017,closed
TCK_000891,CUST_04008,PROD_008,EMP_096,closed
TCK_000892,CUST_06457,PROD_013,EMP_063,closed
TCK_000893,CUST_04500,PROD_002,EMP_036,open
TCK_000894,CUST_01405,PROD_013,EMP_091,open
TCK_000895,CUST_07194,PROD_003,EMP_074,closed
TCK_000896,CUST_03322,PROD_013,EMP_008,closed
TCK_000897,CUST_03027,PROD_008,EMP_092,closed
TCK_000898,CUST_06543,PROD_012,EMP_018,closed
TCK_000899,CUST_01303,PROD_003,EMP_025,closed
TCK_000900,CUST_05024,PROD_013,EMP_051,open
TCK_000901,CUST_02418,PROD_011,EMP_020,closed
TCK_000902,CUST_02850,PROD_007,EMP_031,closed
TCK_000903,CUST_07463,PROD_006,EMP_086,closed
TCK_000904,CUST_07294,PROD_008,EMP_063,closed
TCK_000905,CUST_07821,PROD_008,EMP_076,closed
TCK_000906,CUST_07380,PROD_008,EMP_003,closed
TCK_000907,CUST_03098,PROD_010,EMP_015,closed
TCK_000908,CUST_01221,PROD_012,EMP_002,closed
TCK_000909,CUST_05646,PROD_007,EMP_097,closed
TCK_000910,CUST_07060,PROD_007,EMP_072,closed
TCK_000911,CUST_07294,PROD_011,EMP_092,closed
TCK_000912,CUST_03394,PROD_004,EMP_045,closed
TCK_000913,CUST_01643,PROD_010,EMP_068,closed
TCK_000914,CUST_06538,PROD_010,EMP_049,open
TCK_000915,CUST_07399,PROD_011,EMP_047,open
TCK_000916,CUST_05206,PROD_004,EMP_042,closed
TCK_000917,CUST_04644,PROD_010,EMP_050,closed
TCK_000918,CUST_00473,PROD_011,EMP_008,closed
TCK_000919,CUST_02517,PROD_009,EMP_057,closed
TCK_000920,CUST_06521,PROD_001,EMP_071,closed
TCK_000921,CUST_03599,PROD_006,EMP_077,closed
TCK_000922,CUST_01544,PROD_001,EMP_001,closed
TCK_000923,CUST_00371,PROD_008,EMP_034,open
TCK_000924,CUST_01782,PROD_009,EMP_048,closed
TCK_000925,CUST_01841,PROD_006,EMP_016,closed
TCK_000926,CUST_03968,PROD_012,EMP_095,closed
TCK_000927,CUST_03600,PROD_013,EMP_052,closed
TCK_000928,CUST_07673,PROD_010,EMP_052,closed
TCK_000929,CUST_00713,PROD_005,EMP_093,closed
TCK_000930,CUST_01545,PROD_001,EMP_063,closed
TCK_000931,CUST_02719,PROD_005,EMP_089,closed
TCK_000932,CUST_06670,PROD_005,EMP_097,open
TCK_000933,CUST_03441,PROD_001,EMP_051,closed
TCK_000934,CUST_00519,PROD_003,EMP_039,open
TCK_000935,CUST_06871,PROD_002,EMP_098,closed
TCK_000936,CUST_01901,PROD_008,EMP_030,closed
TCK_000937,CUST_03750,PROD_008,EMP_033,closed
TCK_000938,CUST_03003,PROD_001,EMP_042,closed
TCK_000939,CUST_00377,PROD_001,EMP_042,closed
TCK_000940,CUST_06851,PROD_010,EMP_101,closed
TCK_000941,CUST_00209,PROD_004,EMP_008,closed
TCK_000942,CUST_07692,PROD_003,EMP_085,open
TCK_000943,CUST_07836,PROD_013,EMP_017,closed
TCK_000944,CUST_01523,PROD_010,EMP_052,closed
TCK_000945,CUST_00016,PROD_003,EMP_039,closed
TCK_000946,CUST_02910,PROD_011,EMP_078,closed
TCK_000947,CUST_03056,PROD_013,EMP_067,open
TCK_000948,CUST_07407,PROD_001,EMP_033,closed
TCK_000949,CUST_07697,PROD_011,EMP_080,closed
TCK_000950,CUST_01774,PROD_010,EMP_075,closed
TCK_000951,CUST_03225,PROD_003,EMP_077,closed
TCK_000952,CUST_07636,PROD_011,EMP_038,open
TCK_000953,CUST_01947,PROD_001,EMP_008,closed
TCK_000954,CUST_05781,PROD_007,EMP_064,open
TCK_000955,CUST_01090,PROD_012,EMP_075,closed
TCK_000956,CUST_07726,PROD_002,EMP_035,open
TCK_000957,CUST_07600,PROD_001,EMP_039,open
TCK_000958,CUST_04540,PROD_001,EMP_010,closed
TCK_000959,CUST_00715,PROD_005,EMP_102,closed
TCK_000960,CUST_06501,PROD_001,EMP_083,closed
TCK_000961,CUST_07492,PROD_011,EMP_029,closed
TCK_000962,CUST_07347,PROD_011,EMP_020,open
TCK_000963,CUST_00392,PROD_013,EMP_054,closed
TCK_000964,CUST_02749,PROD_004,EMP_088,closed
TCK_000965,CUST_07037,PROD_010,EMP_069,closed
TCK_000966,CUST_07468,PROD_009,EMP_027,closed
TCK_000967,CUST_01239,PROD_001,EMP_031,closed
